date,close,ema10,ema55,ema200,dist_p10,dist_p55,dist_p200,slope10,slope55,slope200,dist_10_55,dist_55_200,ratio_armonico
2021-09-12 08:00:00,1.108,1.088,1.147,1.108,1.863,-3.431,0.015,0.096,-1.045,-0.099,-5.197,3.569,-1.456
2021-09-12 12:00:00,1.109,1.092,1.146,1.108,1.579,-3.246,0.086,0.455,-0.941,-0.078,-4.749,3.444,-1.379
2021-09-12 16:00:00,1.113,1.095,1.145,1.108,1.586,-2.796,0.443,0.944,-0.804,-0.047,-4.313,3.332,-1.294
2021-09-12 20:00:00,1.118,1.1,1.144,1.108,1.687,-2.252,0.912,1.451,-0.652,-0.01,-3.873,3.237,-1.197
2021-09-13 00:00:00,1.067,1.094,1.141,1.108,-2.443,-6.503,-3.673,0.958,-0.672,-0.022,-4.162,3.027,-1.375
2021-09-13 04:00:00,1.05,1.086,1.138,1.107,-3.302,-7.738,-5.168,-0.192,-0.83,-0.074,-4.587,2.786,-1.647
2021-09-13 08:00:00,1.065,1.082,1.135,1.107,-1.539,-6.162,-3.732,-0.881,-0.937,-0.113,-4.696,2.59,-1.813
2021-09-13 12:00:00,1.049,1.076,1.132,1.106,-2.536,-7.381,-5.191,-1.784,-1.105,-0.169,-4.971,2.364,-2.103
2021-09-13 16:00:00,1.064,1.074,1.13,1.106,-0.929,-5.844,-3.789,-2.354,-1.236,-0.216,-4.961,2.182,-2.274
2021-09-13 20:00:00,1.064,1.072,1.127,1.105,-0.715,-5.595,-3.699,-1.98,-1.203,-0.217,-4.915,2.008,-2.448
2021-09-14 00:00:00,1.073,1.072,1.125,1.105,0.071,-4.668,-2.893,-1.245,-1.091,-0.194,-4.736,1.862,-2.544
2021-09-14 04:00:00,1.077,1.073,1.124,1.105,0.333,-4.199,-2.542,-0.834,-1.019,-0.182,-4.517,1.73,-2.612
2021-09-14 08:00:00,1.07,1.072,1.122,1.104,-0.239,-4.632,-3.118,-0.328,-0.919,-0.161,-4.404,1.587,-2.775
2021-09-14 12:00:00,1.085,1.075,1.12,1.104,0.94,-3.19,-1.752,0.087,-0.821,-0.141,-4.091,1.485,-2.754
2021-09-14 16:00:00,1.075,1.075,1.119,1.104,-0.008,-3.959,-2.65,0.244,-0.761,-0.13,-3.952,1.364,-2.898
2021-09-14 20:00:00,1.096,1.079,1.118,1.104,1.647,-1.94,-0.668,0.597,-0.661,-0.108,-3.53,1.298,-2.72
2021-09-15 00:00:00,1.086,1.08,1.117,1.104,0.596,-2.728,-1.55,0.656,-0.607,-0.098,-3.304,1.211,-2.728
2021-09-15 04:00:00,1.093,1.082,1.116,1.103,0.985,-2.062,-0.942,0.93,-0.512,-0.076,-3.018,1.143,-2.639
2021-09-15 08:00:00,1.091,1.084,1.115,1.103,0.662,-2.154,-1.103,0.868,-0.474,-0.069,-2.797,1.074,-2.605
2021-09-15 12:00:00,1.114,1.089,1.115,1.103,2.281,-0.071,0.989,1.383,-0.331,-0.033,-2.3,1.061,-2.167
2021-09-15 16:00:00,1.123,1.096,1.115,1.104,2.52,0.701,1.778,1.581,-0.233,-0.008,-1.775,1.069,-1.66
2021-09-15 20:00:00,1.121,1.1,1.116,1.104,1.868,0.46,1.536,1.869,-0.116,0.023,-1.382,1.071,-1.291
2021-09-16 00:00:00,1.101,1.1,1.115,1.104,0.056,-1.269,-0.256,1.659,-0.086,0.03,-1.324,1.026,-1.29
2021-09-16 04:00:00,1.124,1.105,1.115,1.104,1.734,0.748,1.792,1.902,0.021,0.059,-0.969,1.036,-0.936
2021-09-16 08:00:00,1.11,1.106,1.115,1.104,0.396,-0.472,0.536,1.475,0.006,0.054,-0.865,1.013,-0.854
2021-09-16 12:00:00,1.103,1.105,1.115,1.104,-0.209,-1.078,-0.115,0.86,-0.06,0.035,-0.871,0.974,-0.895
2021-09-16 16:00:00,1.093,1.103,1.114,1.104,-0.906,-1.897,-1.002,0.239,-0.147,0.01,-1.001,0.913,-1.096
2021-09-16 20:00:00,1.09,1.1,1.113,1.104,-0.936,-2.056,-1.225,0.019,-0.176,0.0,-1.131,0.849,-1.333
2021-09-17 00:00:00,1.1,1.1,1.113,1.104,-0.052,-1.152,-0.352,-0.378,-0.246,-0.022,-1.1,0.809,-1.36
2021-09-17 04:00:00,1.087,1.098,1.112,1.104,-0.996,-2.222,-1.497,-0.686,-0.311,-0.042,-1.238,0.741,-1.669
2021-09-17 08:00:00,1.059,1.091,1.11,1.103,-2.936,-4.596,-4.013,-1.283,-0.44,-0.081,-1.711,0.611,-2.801
2021-09-17 12:00:00,1.07,1.087,1.108,1.103,-1.575,-3.472,-2.978,-1.43,-0.498,-0.101,-1.927,0.512,-3.767
2021-09-17 16:00:00,1.076,1.085,1.107,1.102,-0.869,-2.864,-2.446,-1.415,-0.528,-0.113,-2.013,0.43,-4.682
2021-09-17 20:00:00,1.066,1.082,1.106,1.102,-1.424,-3.585,-3.267,-1.715,-0.618,-0.143,-2.192,0.33,-6.651
2021-09-18 00:00:00,1.077,1.081,1.105,1.102,-0.318,-2.483,-2.229,-1.567,-0.627,-0.15,-2.171,0.26,-8.355
2021-09-18 04:00:00,1.086,1.082,1.104,1.102,0.39,-1.644,-1.434,-0.839,-0.519,-0.124,-2.027,0.213,-9.502
2021-09-18 08:00:00,1.079,1.081,1.103,1.101,-0.24,-2.234,-2.086,-0.545,-0.473,-0.115,-1.998,0.151,-13.192
2021-09-18 12:00:00,1.083,1.081,1.102,1.101,0.136,-1.77,-1.67,-0.322,-0.433,-0.107,-1.904,0.103,-18.554
2021-09-18 16:00:00,1.077,1.081,1.101,1.101,-0.365,-2.26,-2.22,-0.088,-0.384,-0.097,-1.902,0.041,-46.142
2021-09-18 20:00:00,1.075,1.08,1.101,1.101,-0.413,-2.313,-2.333,-0.109,-0.378,-0.098,-1.908,-0.021,90.981
2021-09-19 00:00:00,1.067,1.077,1.099,1.1,-0.923,-2.908,-3.003,-0.4,-0.424,-0.114,-2.003,-0.098,20.36
2021-09-19 04:00:00,1.082,1.078,1.099,1.1,0.353,-1.524,-1.66,-0.269,-0.398,-0.109,-1.871,-0.138,13.547
2021-09-19 08:00:00,1.059,1.075,1.097,1.1,-1.469,-3.502,-3.724,-0.623,-0.462,-0.13,-2.063,-0.23,8.966
2021-09-19 12:00:00,1.067,1.073,1.096,1.1,-0.594,-2.676,-2.967,-0.674,-0.477,-0.137,-2.095,-0.299,7.003
2021-09-19 16:00:00,1.063,1.071,1.095,1.099,-0.8,-2.945,-3.308,-0.759,-0.501,-0.147,-2.162,-0.375,5.771
2021-09-19 20:00:00,1.048,1.067,1.093,1.099,-1.768,-4.123,-4.583,-0.944,-0.545,-0.163,-2.396,-0.481,4.985
2021-09-20 00:00:00,0.981,1.052,1.089,1.097,-6.697,-9.938,-10.605,-2.474,-0.854,-0.253,-3.474,-0.74,4.694
2021-09-20 04:00:00,0.958,1.034,1.085,1.096,-7.437,-11.723,-12.644,-3.746,-1.155,-0.342,-4.631,-1.044,4.437
2021-09-20 08:00:00,0.919,1.013,1.079,1.094,-9.327,-14.817,-16.031,-5.576,-1.597,-0.473,-6.055,-1.425,4.249
2021-09-20 12:00:00,0.935,0.999,1.074,1.093,-6.447,-12.937,-14.463,-6.744,-1.959,-0.584,-6.938,-1.753,3.959
2021-09-20 16:00:00,0.923,0.985,1.068,1.091,-6.312,-13.585,-15.394,-7.673,-2.301,-0.692,-7.763,-2.093,3.709
2021-09-20 20:00:00,0.922,0.974,1.063,1.089,-5.352,-13.3,-15.401,-7.4,-2.422,-0.74,-8.398,-2.422,3.467
2021-09-21 00:00:00,0.948,0.969,1.059,1.088,-2.196,-10.498,-12.892,-6.327,-2.378,-0.742,-8.489,-2.674,3.174
2021-09-21 04:00:00,0.952,0.966,1.055,1.087,-1.413,-9.74,-12.36,-4.685,-2.195,-0.706,-8.446,-2.904,2.909
2021-09-21 08:00:00,0.949,0.963,1.051,1.085,-1.449,-9.737,-12.563,-3.629,-2.08,-0.687,-8.411,-3.13,2.687
2021-09-21 12:00:00,0.936,0.958,1.047,1.084,-2.267,-10.587,-13.606,-2.768,-1.971,-0.669,-8.512,-3.377,2.521
2021-09-21 16:00:00,0.898,0.947,1.042,1.082,-5.22,-13.843,-17.035,-2.739,-1.991,-0.685,-9.098,-3.705,2.456
2021-09-21 20:00:00,0.874,0.934,1.036,1.08,-6.373,-15.595,-19.034,-3.63,-2.175,-0.746,-9.85,-4.075,2.417
2021-09-22 00:00:00,0.922,0.932,1.032,1.078,-1.046,-10.648,-14.502,-3.551,-2.208,-0.768,-9.704,-4.312,2.25
2021-09-22 04:00:00,0.945,0.934,1.029,1.077,1.126,-8.181,-12.297,-2.998,-2.151,-0.765,-9.203,-4.484,2.053
2021-09-22 08:00:00,0.919,0.931,1.025,1.075,-1.325,-10.328,-14.55,-2.795,-2.142,-0.774,-9.123,-4.708,1.938
2021-09-22 12:00:00,0.968,0.938,1.023,1.074,3.181,-5.377,-9.922,-0.968,-1.836,-0.704,-8.294,-4.803,1.727
2021-09-22 16:00:00,0.986,0.947,1.021,1.073,4.177,-3.445,-8.125,1.376,-1.395,-0.595,-7.317,-4.847,1.51
2021-09-22 20:00:00,1.003,0.957,1.021,1.073,4.843,-1.709,-6.471,2.717,-1.068,-0.515,-6.249,-4.845,1.29
2021-09-23 00:00:00,1.01,0.967,1.02,1.072,4.473,-1.034,-5.81,3.488,-0.807,-0.45,-5.272,-4.826,1.092
2021-09-23 04:00:00,1.003,0.973,1.02,1.071,3.063,-1.641,-6.385,4.505,-0.488,-0.368,-4.564,-4.823,0.946
2021-09-23 08:00:00,0.976,0.974,1.018,1.07,0.261,-4.113,-8.796,3.826,-0.441,-0.357,-4.363,-4.883,0.894
2021-09-23 12:00:00,0.979,0.975,1.017,1.07,0.415,-3.744,-8.494,2.957,-0.452,-0.361,-4.142,-4.934,0.84
2021-09-23 16:00:00,1.001,0.979,1.016,1.069,2.184,-1.516,-6.368,2.346,-0.445,-0.36,-3.621,-4.927,0.735
2021-09-23 20:00:00,1.002,0.983,1.016,1.068,1.846,-1.386,-6.234,1.746,-0.458,-0.364,-3.174,-4.916,0.646
2021-09-24 00:00:00,0.982,0.983,1.014,1.067,-0.087,-3.163,-7.958,1.034,-0.514,-0.38,-3.079,-4.951,0.622
2021-09-24 04:00:00,0.983,0.983,1.013,1.066,-0.063,-3.044,-7.876,0.961,-0.475,-0.37,-2.984,-4.983,0.599
2021-09-24 08:00:00,0.919,0.971,1.01,1.065,-5.391,-8.998,-13.702,-0.326,-0.668,-0.422,-3.813,-5.168,0.738
2021-09-24 12:00:00,0.922,0.962,1.007,1.064,-4.223,-8.446,-13.332,-1.732,-0.922,-0.492,-4.409,-5.337,0.826
2021-09-24 16:00:00,0.934,0.957,1.004,1.062,-2.448,-7.013,-12.097,-2.665,-1.128,-0.551,-4.679,-5.468,0.856
2021-09-24 20:00:00,0.944,0.955,1.002,1.061,-1.134,-5.795,-11.039,-2.891,-1.224,-0.581,-4.715,-5.566,0.847
2021-09-25 00:00:00,0.946,0.953,1.0,1.06,-0.801,-5.455,-10.8,-3.05,-1.312,-0.611,-4.692,-5.654,0.83
2021-09-25 04:00:00,0.94,0.951,0.998,1.059,-1.139,-5.813,-11.229,-2.136,-1.196,-0.586,-4.728,-5.75,0.822
2021-09-25 08:00:00,0.939,0.949,0.996,1.058,-0.986,-5.675,-11.186,-1.433,-1.095,-0.564,-4.736,-5.842,0.811
2021-09-25 12:00:00,0.94,0.947,0.994,1.056,-0.721,-5.386,-10.993,-1.056,-1.035,-0.553,-4.699,-5.926,0.793
2021-09-25 16:00:00,0.94,0.946,0.992,1.055,-0.634,-5.253,-10.942,-0.946,-1.015,-0.552,-4.648,-6.005,0.774
2021-09-25 20:00:00,0.94,0.945,0.99,1.054,-0.502,-5.055,-10.826,-0.88,-1.001,-0.553,-4.576,-6.079,0.753
2021-09-26 00:00:00,0.926,0.941,0.988,1.053,-1.594,-6.213,-12.011,-0.98,-1.015,-0.56,-4.694,-6.181,0.759
2021-09-26 04:00:00,0.898,0.934,0.985,1.051,-3.805,-8.792,-14.583,-1.595,-1.129,-0.594,-5.185,-6.349,0.817
2021-09-26 08:00:00,0.942,0.935,0.983,1.05,0.707,-4.215,-10.343,-1.282,-1.086,-0.588,-4.888,-6.398,0.764
2021-09-26 12:00:00,0.949,0.937,0.982,1.049,1.179,-3.392,-9.599,-0.883,-1.018,-0.574,-4.518,-6.425,0.703
2021-09-26 16:00:00,0.944,0.939,0.98,1.048,0.528,-3.767,-9.985,-0.656,-0.971,-0.566,-4.272,-6.461,0.661
2021-09-26 20:00:00,0.944,0.939,0.979,1.047,0.44,-3.627,-9.886,-0.207,-0.876,-0.545,-4.05,-6.494,0.624
2021-09-27 00:00:00,0.97,0.945,0.979,1.046,2.635,-0.908,-7.306,1.23,-0.587,-0.472,-3.452,-6.457,0.535
2021-09-27 04:00:00,0.961,0.948,0.978,1.045,1.338,-1.803,-8.13,1.372,-0.498,-0.45,-3.1,-6.443,0.481
2021-09-27 08:00:00,0.963,0.95,0.978,1.045,1.264,-1.542,-7.866,1.391,-0.43,-0.433,-2.771,-6.422,0.431
2021-09-27 12:00:00,0.947,0.95,0.976,1.044,-0.318,-3.039,-9.284,1.201,-0.403,-0.426,-2.73,-6.44,0.424
2021-09-27 16:00:00,0.93,0.946,0.975,1.043,-1.748,-4.637,-10.835,0.711,-0.441,-0.435,-2.94,-6.499,0.452
2021-09-27 20:00:00,0.922,0.942,0.973,1.041,-2.115,-5.253,-11.481,-0.347,-0.601,-0.477,-3.206,-6.573,0.488
2021-09-28 00:00:00,0.934,0.94,0.972,1.04,-0.671,-3.862,-10.217,-0.792,-0.676,-0.498,-3.212,-6.611,0.486
2021-09-28 04:00:00,0.927,0.938,0.97,1.039,-1.153,-4.416,-10.784,-1.323,-0.782,-0.527,-3.302,-6.662,0.496
2021-09-28 08:00:00,0.938,0.938,0.969,1.038,-0.036,-3.228,-9.695,-1.261,-0.789,-0.531,-3.194,-6.683,0.478
2021-09-28 12:00:00,0.914,0.933,0.967,1.037,-2.107,-5.483,-11.873,-1.34,-0.82,-0.541,-3.449,-6.761,0.51
2021-09-28 16:00:00,0.909,0.929,0.965,1.036,-2.19,-5.818,-12.267,-1.356,-0.84,-0.549,-3.71,-6.846,0.542
2021-09-28 20:00:00,0.893,0.922,0.962,1.034,-3.206,-7.209,-13.674,-1.908,-0.963,-0.584,-4.136,-6.967,0.594
2021-09-29 00:00:00,0.915,0.921,0.96,1.033,-0.619,-4.695,-11.387,-1.792,-0.973,-0.59,-4.101,-7.022,0.584
2021-09-29 04:00:00,0.925,0.922,0.959,1.032,0.346,-3.568,-10.365,-1.708,-0.986,-0.597,-3.9,-7.048,0.553
2021-09-29 08:00:00,0.926,0.923,0.958,1.031,0.354,-3.364,-10.195,-1.171,-0.908,-0.58,-3.705,-7.069,0.524
2021-09-29 12:00:00,0.938,0.925,0.957,1.03,1.323,-2.068,-8.978,-0.397,-0.771,-0.547,-3.347,-7.056,0.474
2021-09-29 16:00:00,0.919,0.924,0.956,1.029,-0.563,-3.873,-10.688,0.188,-0.648,-0.517,-3.329,-7.089,0.47
2021-09-29 20:00:00,0.927,0.925,0.955,1.028,0.239,-2.941,-9.831,0.379,-0.584,-0.502,-3.173,-7.099,0.447
2021-09-30 00:00:00,0.959,0.931,0.955,1.027,2.998,0.385,-6.665,0.974,-0.438,-0.465,-2.537,-7.023,0.361
2021-09-30 04:00:00,0.942,0.933,0.955,1.026,0.948,-1.356,-8.254,1.108,-0.364,-0.445,-2.282,-6.993,0.326
2021-09-30 08:00:00,0.938,0.934,0.954,1.025,0.459,-1.672,-8.527,0.914,-0.349,-0.441,-2.122,-6.971,0.304
2021-09-30 12:00:00,0.945,0.936,0.954,1.025,0.978,-0.915,-7.782,1.26,-0.24,-0.412,-1.875,-6.93,0.271
2021-09-30 16:00:00,0.945,0.938,0.953,1.024,0.843,-0.832,-7.662,1.396,-0.162,-0.39,-1.661,-6.887,0.241
2021-09-30 20:00:00,0.953,0.94,0.953,1.023,1.375,-0.004,-6.826,1.029,-0.177,-0.392,-1.36,-6.823,0.199
2021-10-01 00:00:00,0.95,0.942,0.953,1.022,0.81,-0.368,-7.112,0.998,-0.14,-0.38,-1.168,-6.769,0.173
2021-10-01 04:00:00,0.971,0.947,0.954,1.022,2.507,1.809,-4.971,1.46,-0.011,-0.345,-0.681,-6.66,0.102
2021-10-01 08:00:00,1.022,0.961,0.956,1.022,6.365,6.883,0.019,2.692,0.278,-0.266,0.487,-6.422,-0.076
2021-10-01 12:00:00,1.025,0.973,0.959,1.022,5.397,6.922,0.31,3.744,0.567,-0.187,1.446,-6.184,-0.234
2021-10-01 16:00:00,1.038,0.984,0.962,1.022,5.418,7.928,1.537,4.688,0.863,-0.103,2.381,-5.922,-0.402
2021-10-01 20:00:00,1.042,0.995,0.964,1.022,4.748,8.062,1.947,5.614,1.179,-0.012,3.164,-5.659,-0.559
2021-10-02 00:00:00,1.012,0.998,0.966,1.022,1.422,4.776,-0.968,5.358,1.29,0.029,3.308,-5.482,-0.603
2021-10-02 04:00:00,1.017,1.002,0.968,1.022,1.535,5.056,-0.513,4.224,1.222,0.023,3.467,-5.3,-0.654
2021-10-02 08:00:00,1.025,1.006,0.97,1.022,1.918,5.68,0.287,3.414,1.175,0.023,3.691,-5.103,-0.723
2021-10-02 12:00:00,1.04,1.012,0.972,1.022,2.74,6.911,1.698,2.795,1.137,0.025,4.06,-4.876,-0.833
2021-10-02 16:00:00,1.063,1.021,0.976,1.023,4.12,8.984,3.974,2.65,1.171,0.045,4.672,-4.597,-1.016
2021-10-02 20:00:00,1.036,1.024,0.978,1.023,1.165,5.932,1.272,2.591,1.215,0.068,4.713,-4.399,-1.071
2021-10-03 00:00:00,1.042,1.027,0.98,1.023,1.467,6.346,1.889,2.576,1.263,0.092,4.808,-4.192,-1.147
2021-10-03 04:00:00,1.043,1.03,0.982,1.023,1.221,6.135,1.898,2.417,1.28,0.108,4.855,-3.992,-1.216
